x,ehitisePindala,ehitiseMaht,ehitisalunePind,suletud_netopind,energiaKlass,mahtBruto,maxKorrusteArv,yldkasut_pind,esmane_kasutus
103014811,3229.4,11903.0,722.0,3229.4,E,11903.0,5,410.7,1975
103015648,3757.7,12450.0,804.7,3757.7,D,12450.0,5,713.8,1976
103015786,3220.4,11671.0,711.0,3220.4,D,11671.0,5,432.7,1999
104018086,9860.5,33240.0,1258.0,9860.5,D,33240.0,9,1888.3,1995
104018213,4989.8,17111.0,664.0,4989.8,D,17111.0,9,645.3,1989
104018376,7950.8,16000.0,500.0,7950.8,D,16000.0,9,,1995
104019313,4988.3,17111.0,657.0,4988.3,D,17111.0,9,1021.1,1990
104023804,9890.2,34109.0,1246.0,9890.2,E,34109.0,9,1005.6,1989
104036004,5003.3,17111.0,657.0,5003.3,D,17111.0,9,570.8,1989
121363179,650.0,2584.0,356.0,650.0,A,2584.0,3,83.2,2023
121363182,632.4,2528.0,336.0,632.4,A,2528.0,3,79.3,2023
121363185,616.3,2465.0,315.0,616.3,A,2465.0,3,73.0,2023


x,103014811,103015648,103015786,104018086,104018213,104018376,104019313,104023804,104036004,121363179,121363182,121363185
103014811,0.0,0.3216800236653653,0.5593578422935532,1.8835572954939297,0.8587616014019808,1.1555027881129445,0.9164941201937635,1.7187616246635198,0.8551622864301158,1.6186426442988275,1.6253760616601418,1.6328118310632171
103015648,0.3216800236653653,0.0,0.5191914399974907,1.71710508084724,0.787443025802198,1.132456936085996,0.8118729086503083,1.6231705709187658,0.7921701781644563,1.545739143305535,1.554377904000283,1.5639143526503845
103015786,0.5593578422935532,0.5191914399974907,0.0,1.826630688232228,0.7968184073825324,1.0543956235991188,0.843661717356452,1.7333050558988359,0.7934118816551783,1.190863368985305,1.1997887131148077,1.2096334845352796
104018086,1.8835572954939297,1.71710508084724,1.826630688232228,0.0,1.384553649315169,1.5246535925463922,1.303671472349144,0.5461980037453066,1.40600138208833,2.753423244782979,2.7641863923777183,2.7759369045689666
104018213,0.8587616014019808,0.787443025802198,0.7968184073825324,1.384553649315169,0.0,0.607456170473129,0.20024022532302957,1.270958617563633,0.04019847774278113,1.7660682697067547,1.7723856033010972,1.779408975880105
104018376,1.1555027881129445,1.132456936085996,1.0543956235991188,1.5246535925463922,0.607456170473129,0.0,0.733168862481584,1.315299165552608,0.582419522412956,1.878039351388557,1.8822252760704334,1.8866979062970068
104019313,0.9164941201937635,0.8118729086503083,0.843661717356452,1.303671472349144,0.20024022532302957,0.733168862481584,0.0,1.260551421623474,0.23938769432973675,1.800808494413186,1.8071443766136865,1.8143077457740873
104023804,1.7187616246635198,1.6231705709187658,1.7333050558988359,0.5461980037453066,1.270958617563633,1.315299165552608,1.260551421623474,0.0,1.279880333365701,2.7570961264982907,2.76743814671367,2.7785550482839194
104036004,0.8551622864301158,0.7921701781644563,0.7934118816551783,1.40600138208833,0.04019847774278113,0.582419522412956,0.23938769432973675,1.279880333365701,0.0,1.7592612656577389,1.7654707593055965,1.7723568521247948
121363179,1.6186426442988275,1.545739143305535,1.190863368985305,2.753423244782979,1.7660682697067547,1.878039351388557,1.800808494413186,2.7570961264982907,1.7592612656577389,0.0,0.021622911704311902,0.0444323212634189
121363182,1.6253760616601418,1.554377904000283,1.1997887131148077,2.7641863923777183,1.7723856033010972,1.8822252760704334,1.8071443766136865,2.76743814671367,1.7654707593055965,0.021622911704311902,0.0,0.022825651016782033
121363185,1.6328118310632171,1.5639143526503845,1.2096334845352796,2.7759369045689666,1.779408975880105,1.8866979062970068,1.8143077457740873,2.7785550482839194,1.7723568521247948,0.0444323212634189,0.022825651016782033,0.0
